지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,일련번호,거래유형,중개사소재지,해제사유발생일,해제여부,등기일자
11440,월드컵북로,성산동,446,성산시영(선경),1986,2,50.54,2023,6,24,89800,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(유원),1986,10,59.43,2023,6,30,110000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-109,중개거래,서울 마포구,,,
11440,성암로,중동,392,마포중동현대,2001,12,59.88,2023,6,6,68500,00091,00000,11440,02,0,3113012,0392,0000,11440,12600,1,11440-122,중개거래,서울 마포구,,,
11440,성암로11길,중동,390,DMC마포청구아파트,1994,5,84.9,2023,6,9,80000,00060,00000,11440,01,0,4139337,0390,0000,11440,12600,1,11440-123,중개거래,서울 마포구,,,
11440,성암로7길,중동,40-12,현대,2000,15,84.94,2023,6,10,83000,00003,00000,11440,02,0,4139346,0040,0012,11440,12600,1,11440-124,중개거래,서울 마포구,,,23.07.20
11440,성암로,중동,392,마포중동현대,2001,3,59.88,2023,6,15,64500,00091,00000,11440,02,0,3113012,0392,0000,11440,12600,1,11440-122,중개거래,서울 마포구,,,
11440,월드컵북로38길,중동,398,울트라월드컵(참누리),2006,14,84.9406,2023,6,19,95000,00054,00000,11440,01,0,4139535,0398,0000,11440,12600,1,11440-3996,중개거래,서울 마포구,,,23.06.19
11440,성암로,중동,392,마포중동현대,2001,2,59.88,2023,6,25,67500,00091,00000,11440,02,0,3113012,0392,0000,11440,12600,1,11440-122,중개거래,서울 마포구,,,
11440,상암산로1길,상암동,1655,상암월드컵파크4단지,2006,10,84.76,2023,6,1,114000,00024,00000,11440,01,0,4139262,1655,0000,11440,12700,1,11440-4038,중개거래,서울 마포구,,,
11440,상암산로1길,상암동,1689,상암월드컵파크6단지,2005,7,84.53,2023,6,6,108500,00057,00000,11440,01,0,4139262,1689,0000,11440,12700,1,11440-3928,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,9,59.92,2023,6,8,83000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,12,59.92,2023,6,9,87000,00046,00000,11440,00,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,10,59.92,2023,6,12,83000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,"서울 동대문구, 서울 마포구",,,
11440,상암산로1길,상암동,1658,상암월드컵파크5단지,2005,10,84.73,2023,6,12,109700,00052,00000,11440,01,0,4139262,1658,0000,11440,12700,1,11440-3929,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,1,59.92,2023,6,13,81000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,
11440,상암산로1길,상암동,1658,상암월드컵파크5단지,2005,18,84.67,2023,6,14,114000,00052,00000,11440,01,0,4139262,1658,0000,11440,12700,1,11440-3929,중개거래,서울 마포구,,,23.07.03
11440,상암산로1길,상암동,1655,상암월드컵파크4단지,2006,2,84.76,2023,6,19,105000,00024,00000,11440,01,0,4139262,1655,0000,11440,12700,1,11440-4038,중개거래,서울 마포구,,,
11440,월드컵북로,상암동,1752,상암월드컵파크9단지,2010,6,84.98,2023,6,20,89000,00501,00000,11440,06,0,3113019,1752,0000,11440,12700,1,11440-4800,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,1,59.92,2023,6,26,78000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,
11440,마포대로,아현동,802,마포센트럴아이파크,2017,18,84.9668,2023,7,1,133500,00246,00000,11440,00,,2113001,0802,0000,11440,10100,1,11440-5661,중개거래,서울 마포구,,,
11440,마포대로,아현동,802,마포센트럴아이파크,2017,13,84.9668,2023,7,10,134500,00246,00000,11440,00,,2113001,0802,0000,11440,10100,1,11440-5661,중개거래,서울 마포구,,,
11440,마포대로,아현동,802,마포센트럴아이파크,2017,12,59.9718,2023,7,15,120000,00246,00000,11440,00,,2113001,0802,0000,11440,10100,1,11440-5661,중개거래,서울 마포구,,,
11440,마포대로,아현동,732,삼환나띠르빌,2003,6,84.9,2023,7,17,94000,00183,00016,11440,01,0,2113001,0732,0000,11440,10100,1,11440-143,중개거래,서울 마포구,,,
11440,마포대로,아현동,777,마포래미안푸르지오4단지,2014,18,84.8919,2023,7,17,175000,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5410,중개거래,"서울 마포구, 서울 용산구",,,
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,17,59.97,2023,7,1,126000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,12,59.9,2023,7,1,120500,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,4,59.9,2023,7,6,116000,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,5,59.9,2023,7,8,115200,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,
11440,마포대로10길,공덕동,460,한화꿈에그린,2004,5,84.939,2023,7,11,130000,00022,00000,11440,01,0,4139135,0460,0000,11440,10200,1,11440-176,중개거래,서울 마포구,,,
11440,마포대로,공덕동,469,래미안공덕5차,2011,14,59.959,2023,7,15,130000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,
11440,마포대로20길,공덕동,43,공덕2삼성래미안,2004,19,84.94,2023,7,22,129000,00026,00000,11440,02,0,4139152,0043,0000,11440,10200,1,11440-7,중개거래,서울 마포구,,,
11440,마포대로,공덕동,469,래미안공덕5차,2011,7,59.959,2023,7,22,127000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,
11440,마포대로,공덕동,469,래미안공덕5차,2011,14,59.959,2023,7,22,128500,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,
11440,마포대로,공덕동,469,래미안공덕5차,2011,14,59.959,2023,7,26,131500,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,
11440,백범로37길,신공덕동,155,신공덕1차삼성래미안1아파트,2000,14,59.76,2023,7,1,116000,00012,00000,11440,01,0,4139249,0155,0000,11440,10300,1,11440-9,중개거래,"서울 마포구, 서울 영등포구",,,
11440,백범로,신공덕동,167,대우메트로디오빌,2005,26,34.39,2023,7,1,41700,00199,00000,11440,02,0,3005016,0167,0000,11440,10300,1,11440-4071,중개거래,"서울 마포구, 서울 영등포구",,,
11440,백범로37길,신공덕동,155,신공덕1차삼성래미안1아파트,2000,8,59.76,2023,7,3,115000,00012,00000,11440,01,0,4139249,0155,0000,11440,10300,1,11440-9,중개거래,서울 마포구,,,
11440,만리재로,신공덕동,161,신공덕래미안3차,2003,14,84.69,2023,7,8,125000,00060,00000,11440,03,0,3101016,0161,0000,11440,10300,1,11440-10,중개거래,서울 마포구,,,
11440,백범로,신공덕동,167,대우메트로디오빌,2005,19,34.39,2023,7,18,43700,00199,00000,11440,02,0,3005016,0167,0000,11440,10300,1,11440-4071,중개거래,서울 마포구,,,
11440,새창로8길,도화동,353,현대홈타운,2000,1,84.95,2023,7,4,100000,00072,00000,11440,01,0,4139275,0353,0000,11440,10400,1,11440-19,중개거래,서울 마포구,,,
11440,토정로37길,도화동,536,정우상가맨션,1983,14,126.07,2023,7,6,101000,00046,00000,11440,01,0,4139603,0536,0000,11440,10400,1,11440-18,직거래,,,,
11440,새창로,도화동,547,도화현대,1998,10,84.42,2023,7,7,105000,00052,00000,11440,00,,3005018,0547,0000,11440,10400,1,11440-13,중개거래,서울 마포구,,,
11440,도화길,도화동,550,삼성,1997,6,84.985,2023,7,7,110000,00028,00000,11440,00,,4139065,0550,0000,11440,10400,1,11440-15,직거래,,,,
11440,새창로,도화동,547,도화현대,1998,6,59.4,2023,7,7,90000,00052,00000,11440,00,,3005018,0547,0000,11440,10400,1,11440-13,중개거래,서울 마포구,,,
11440,새창로,도화동,357,도화동현대,1996,11,54.72,2023,7,9,85000,00052,00000,11440,01,0,3005018,0357,0000,11440,10400,1,11440-12,중개거래,서울 마포구,,,
11440,마포대로,도화동,555,한화오벨리스크,2004,15,39.91,2023,7,18,58500,00033,00000,11440,03,0,2113001,0555,0000,11440,10400,1,11440-177,중개거래,"서울 마포구, 서울 용산구",,,
11440,토정로31길,용강동,508,e편한세상마포리버파크,2016,2,84.98,2023,7,1,185000,00024,00000,11440,00,0,4139597,0508,0000,11440,10500,1,11440-5449,중개거래,서울 마포구,,,
11440,토정로31길,용강동,502,래미안마포리버웰,2015,7,59.99,2023,7,6,145000,00023,00000,11440,01,0,4139597,0502,0000,11440,10500,1,11440-5455,중개거래,"서울 마포구, 서울 영등포구",,,
11440,마포대로4라길,마포동,253,마포쌍용황금아파트,2000,15,114.84,2023,7,8,125000,00030,00000,11440,02,0,4139167,0253,0000,11440,10700,1,11440-30,중개거래,서울 마포구,,,
11440,마포대로4나길,마포동,449,비체힐리버뷰,2012,4,19.5986,2023,7,11,14900,00071,00000,11440,02,0,4139165,0449,0000,11440,10700,1,11440-5145,중개거래,서울 마포구,,,23.07.20
11440,마포대로4라길,마포동,253,마포쌍용황금아파트,2000,2,114.84,2023,7,14,120000,00030,00000,11440,02,0,4139167,0253,0000,11440,10700,1,11440-30,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,11,84.77,2023,7,1,136500,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,15,59.4,2023,7,1,104000,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,5,59.98,2023,7,2,139500,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,13,59.4,2023,7,8,108000,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,10,114.93,2023,7,8,169000,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,9,84.77,2023,7,10,140000,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,7,59.96,2023,7,10,141000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,
11440,신촌로,대흥동,12-41,서희스타힐스,2014,19,12.85,2023,7,18,16800,00160,00000,11440,02,0,3005057,0012,0041,11440,10800,1,11440-5381,중개거래,서울 마포구,,,23.07.21
11440,독막로,대흥동,660,마포태영,1999,9,59.4,2023,7,21,109600,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,9,84.98,2023,7,22,169000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,
11440,독막로,대흥동,660,마포태영,1999,13,59.4,2023,7,24,104500,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,7,59.8772,2023,7,2,142000,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,서울 마포구,,,
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,25,84.9422,2023,7,3,184000,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,"서울 마포구, 서울 서대문구",,,
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,20,59.8772,2023,7,8,141000,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,서울 마포구,,,
11440,백범로,노고산동,107-36,현대벤처빌,2002,8,34.64,2023,7,3,27900,00010,00000,11440,05,0,3005016,0107,0036,11440,11000,1,11440-37,중개거래,서울 마포구,,,
11440,백범로,노고산동,107-36,현대벤처빌,2002,15,41.58,2023,7,24,31000,00010,00000,11440,05,0,3005016,0107,0036,11440,11000,1,11440-37,중개거래,서울 마포구,,,
11440,광성로,신수동,462,신촌숲아이파크,2019,23,84.912,2023,7,6,180000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,
11440,광성로,신수동,462,신촌숲아이파크,2019,5,59.751,2023,7,8,130000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,
11440,토정로18길,현석동,225,래미안웰스트림,2016,17,59.96,2023,7,1,146000,00011,00000,11440,02,0,4139587,0225,0000,11440,11200,1,11440-5559,중개거래,서울 마포구,,,
11440,서강로,창전동,437,창전래미안,1998,17,84.93,2023,7,4,108000,00095,00000,11440,03,0,3113010,0437,0000,11440,11400,1,11440-47,중개거래,서울 마포구,,,
11440,서강로3길,창전동,449,마포웨스트리버태영데시앙,2019,4,74.791,2023,7,7,124000,00032,00000,11440,00,0,4139297,0449,0000,11440,11400,1,11440-5818,중개거래,서울 마포구,,,
11440,서강로3길,창전동,449,마포웨스트리버태영데시앙,2019,9,84.558,2023,7,8,127000,00032,00000,11440,00,0,4139297,0449,0000,11440,11400,1,11440-5818,중개거래,서울 마포구,,,
11440,서강로,창전동,444,서강예가,2007,7,59.983,2023,7,9,109500,00053,00000,11440,03,0,3113010,0444,0000,11440,11400,1,11440-4156,중개거래,서울 마포구,,,
11440,서강로9길,창전동,439,신촌태영데시앙,2003,13,84.97,2023,7,15,95000,00045,00000,11440,01,0,4139302,0439,0000,11440,11400,1,11440-149,중개거래,서울 마포구,,,
11440,독막로18길,상수동,396,상수두산위브,2004,7,114.533,2023,7,11,135000,00005,00000,11440,01,0,4139070,0396,0000,11440,11500,1,11440-213,중개거래,서울 마포구,,,
11440,창전로,신정동,30,서강GS,1999,23,84.4,2023,7,7,145000,00026,00000,11440,04,0,3113021,0030,0000,11440,11700,1,11440-51,중개거래,서울 마포구,,,
11440,양화로,서교동,490,메세나폴리스,2012,10,142.034,2023,7,1,200000,00045,00000,11440,01,0,3113014,0490,0000,11440,12000,1,11440-5097,중개거래,서울 강남구,,,
11440,월드컵북로5나길,서교동,487,대우미래사랑,2005,3,34.29,2023,7,9,29000,00018,00000,11440,01,0,4139554,0487,0000,11440,12000,1,11440-3901,직거래,,,,23.07.14
11440,방울내로11길,망원동,513,상암마젤란21,2005,4,82.39,2023,7,11,85000,00043,00000,11440,01,0,4139214,0513,0000,11440,12300,1,11440-453,중개거래,서울 마포구,,,
11440,월드컵북로30길,성산동,601,성산월드타운대림,2004,1,117.898,2023,7,4,96000,00009,00022,11440,01,0,4139530,0601,0000,11440,12500,1,11440-118,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(대우),1986,3,50.03,2023,7,4,88000,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(선경),1986,12,50.54,2023,7,5,98000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(유원),1986,7,59.43,2023,7,7,107000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-109,중개거래,경기 성남분당구,,,
11440,월드컵북로,성산동,446,성산시영(선경),1986,5,50.54,2023,7,7,94000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(유원),1986,8,59.43,2023,7,15,111300,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-109,중개거래,"서울 마포구, 서울 서초구",,,
11440,월드컵북로,성산동,446,성산시영(대우),1986,10,50.03,2023,7,15,93500,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(대우),1986,11,50.03,2023,7,15,94900,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(대우),1986,11,50.03,2023,7,17,95000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,
11440,월드컵북로,성산동,446,성산시영(대우),1986,1,50.03,2023,7,17,88500,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,
11440,월드컵북로30길,성산동,601,성산월드타운대림,2004,3,84.689,2023,7,22,84000,00009,00022,11440,01,0,4139530,0601,0000,11440,12500,1,11440-118,중개거래,"서울 영등포구, 인천 계양구",,,
11440,모래내로9길,성산동,667,월드컵아이파크(667),2009,9,59.73,2023,7,25,77000,00006,00000,11440,01,0,4139213,0667,0000,11440,12500,1,11440-4586,직거래,,,,
11440,월드컵북로38길,중동,398,울트라월드컵(참누리),2006,24,84.9406,2023,7,22,101400,00053,00000,11440,01,0,4139535,0398,0000,11440,12600,1,11440-3996,중개거래,서울 마포구,,,
11440,상암산로1길,상암동,1689,상암월드컵파크6단지,2005,8,104.32,2023,7,8,134000,00057,00000,11440,01,0,4139262,1689,0000,11440,12700,1,11440-3928,중개거래,"서울 마포구, 서울 서대문구",,,
11440,상암산로1길,상암동,1689,상암월드컵파크6단지,2005,10,84.53,2023,7,8,113000,00057,00000,11440,01,0,4139262,1689,0000,11440,12700,1,11440-3928,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,7,59.92,2023,7,9,84000,00046,00000,11440,00,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,
11440,상암산로1길,상암동,1655,상암월드컵파크4단지,2006,8,84.7,2023,7,12,119200,00024,00000,11440,01,0,4139262,1655,0000,11440,12700,1,11440-4038,중개거래,서울 마포구,,,
11440,월드컵북로,상암동,1743,상암월드컵파크12단지,2010,4,84.89,2023,7,25,95000,00502,00007,11440,06,0,3113019,1743,0000,11440,12700,1,11440-4801,중개거래,서울 마포구,,,
